Date,Store ID,Product ID,predicted_units_sold
2023-11-06,S003,P0016,140.6
2023-11-07,S003,P0016,147.2
2023-11-08,S003,P0016,139.1
2023-11-09,S003,P0016,154.1
2023-11-10,S003,P0016,135.4
2023-11-11,S003,P0016,151.6
2023-11-12,S003,P0016,131.1
2023-11-13,S003,P0016,143.3
2023-11-14,S003,P0016,133.3
2023-11-01,S003,P0017,124.0
2023-11-02,S003,P0017,128.2
2023-11-03,S003,P0017,115.2
2023-11-04,S003,P0017,129.6
2023-11-05,S003,P0017,118.6
2023-11-06,S003,P0017,129.5
2023-11-07,S003,P0017,142.4
2023-11-08,S003,P0017,140.3
2023-11-09,S003,P0017,147.8
2023-11-10,S003,P0017,126.6
2023-11-11,S003,P0017,112.1
2023-11-12,S003,P0017,134.4
2023-11-13,S003,P0017,142.9
2023-11-14,S003,P0017,154.2
2023-11-01,S003,P0018,158.9
2023-11-02,S003,P0018,161.8
2023-11-03,S003,P0018,141.1
2023-11-04,S003,P0018,152.5
2023-11-05,S003,P0018,159.4
2023-11-06,S003,P0018,161.5
2023-11-07,S003,P0018,143.2
2023-11-08,S003,P0018,170.7
2023-11-09,S003,P0018,150.1
2023-11-10,S003,P0018,146.3
2023-11-11,S003,P0018,126.9
2023-11-12,S003,P0018,142.7
2023-11-13,S003,P0018,146.4
2023-11-14,S003,P0018,149.9
2023-11-01,S003,P0019,153.3
2023-11-02,S003,P0019,147.9
2023-11-03,S003,P0019,145.5
2023-11-04,S003,P0019,89.2
2023-11-05,S003,P0019,132.2
2023-11-06,S003,P0019,148.2
2023-11-07,S003,P0019,156.5
2023-11-08,S003,P0019,146.0
2023-11-09,S003,P0019,150.8
2023-11-10,S003,P0019,151.9
2023-11-11,S003,P0019,144.4
2023-11-12,S003,P0019,151.9
2023-11-13,S003,P0019,150.6
2023-11-14,S003,P0019,194.3
2023-11-01,S003,P0020,127.7
2023-11-02,S003,P0020,141.2
2023-11-03,S003,P0020,78.2
2023-11-04,S003,P0020,128.3
2023-11-05,S003,P0020,154.6
2023-11-06,S003,P0020,134.1
2023-11-07,S003,P0020,129.3
2023-11-08,S003,P0020,139.9
2023-11-09,S003,P0020,160.4
2023-11-10,S003,P0020,141.5
2023-11-11,S003,P0020,123.0
2023-11-12,S003,P0020,132.0
2023-11-13,S003,P0020,164.0
2023-11-14,S003,P0020,128.0
2023-11-01,S004,P0001,142.6
2023-11-02,S004,P0001,139.0
2023-11-03,S004,P0001,114.5
2023-11-04,S004,P0001,129.8
2023-11-05,S004,P0001,149.4
2023-11-06,S004,P0001,128.5
2023-11-07,S004,P0001,143.2
2023-11-08,S004,P0001,146.2
2023-11-09,S004,P0001,137.3
2023-11-10,S004,P0001,145.3
2023-11-11,S004,P0001,114.5
2023-11-12,S004,P0001,142.8
2023-11-13,S004,P0001,140.0
2023-11-14,S004,P0001,125.8
2023-11-01,S004,P0002,114.0
2023-11-02,S004,P0002,116.3
2023-11-03,S004,P0002,136.3
2023-11-04,S004,P0002,138.4
2023-11-05,S004,P0002,109.3
2023-11-06,S004,P0002,152.6
2023-11-07,S004,P0002,107.6
2023-11-08,S004,P0002,112.6
2023-11-09,S004,P0002,123.1
2023-11-10,S004,P0002,129.2
2023-11-11,S004,P0002,133.7
2023-11-12,S004,P0002,126.8
2023-11-13,S004,P0002,83.2
2023-11-14,S004,P0002,117.5
2023-11-01,S004,P0003,124.9
2023-11-02,S004,P0003,142.5
2023-11-03,S004,P0003,146.2
2023-11-04,S004,P0003,138.3
2023-11-05,S004,P0003,126.1
2023-11-06,S004,P0003,109.0
2023-11-07,S004,P0003,86.2
2023-11-08,S004,P0003,104.7
2023-11-09,S004,P0003,143.1
2023-11-10,S004,P0003,139.6
2023-11-11,S004,P0003,153.4
2023-11-12,S004,P0003,116.6
2023-11-13,S004,P0003,109.9
2023-11-14,S004,P0003,130.4
2023-11-01,S004,P0004,118.2
2023-11-02,S004,P0004,130.5
2023-11-03,S004,P0004,127.1
2023-11-04,S004,P0004,109.6
2023-11-05,S004,P0004,107.6
2023-11-06,S004,P0004,97.8
2023-11-07,S004,P0004,117.8
2023-11-08,S004,P0004,128.5
2023-11-09,S004,P0004,120.7
2023-11-10,S004,P0004,120.5
2023-11-11,S004,P0004,104.0
2023-11-12,S004,P0004,110.5
2023-11-13,S004,P0004,105.8
2023-11-14,S004,P0004,101.0
2023-11-01,S004,P0005,148.6
2023-11-02,S004,P0005,142.2
2023-11-03,S004,P0005,144.6
2023-11-04,S004,P0005,130.9
2023-11-05,S004,P0005,140.5
2023-11-06,S004,P0005,157.7
2023-11-07,S004,P0005,152.2
2023-11-08,S004,P0005,138.7
2023-11-09,S004,P0005,159.8
2023-11-10,S004,P0005,129.2
2023-11-11,S004,P0005,147.4
2023-11-12,S004,P0005,142.3
2023-11-13,S004,P0005,147.9
2023-11-14,S004,P0005,158.6
2023-11-01,S004,P0006,137.3
2023-11-02,S004,P0006,124.6
2023-11-03,S004,P0006,130.0
2023-11-04,S004,P0006,141.3
2023-11-05,S004,P0006,136.2
2023-11-06,S004,P0006,112.0
2023-11-07,S004,P0006,118.4
2023-11-08,S004,P0006,138.6
2023-11-09,S004,P0006,123.1
2023-11-10,S004,P0006,122.8
2023-11-11,S004,P0006,118.7
2023-11-12,S004,P0006,121.6
2023-11-13,S004,P0006,133.6
2023-11-14,S004,P0006,144.5
2023-11-01,S004,P0007,155.3
2023-11-02,S004,P0007,143.9
2023-11-03,S004,P0007,129.4
2023-11-04,S004,P0007,122.3
2023-11-05,S004,P0007,135.2
2023-11-06,S004,P0007,124.6
2023-11-07,S004,P0007,121.1
2023-11-08,S004,P0007,134.1
2023-11-09,S004,P0007,140.2
2023-11-10,S004,P0007,132.3
2023-11-11,S004,P0007,113.9
2023-11-12,S004,P0007,125.8
2023-11-13,S004,P0007,133.7
2023-11-14,S004,P0007,119.5
2023-11-01,S004,P0008,149.6
2023-11-02,S004,P0008,115.9
2023-11-03,S004,P0008,137.4
2023-11-04,S004,P0008,139.9
2023-11-05,S004,P0008,104.7
2023-11-06,S004,P0008,126.1
2023-11-07,S004,P0008,144.7
2023-11-08,S004,P0008,138.7
2023-11-09,S004,P0008,159.6
2023-11-10,S004,P0008,132.9
2023-11-11,S004,P0008,104.7
2023-11-12,S004,P0008,117.1
2023-11-13,S004,P0008,118.7
2023-11-14,S004,P0008,117.7
2023-11-01,S004,P0009,118.4
2023-11-02,S004,P0009,131.3
2023-11-03,S004,P0009,108.3
2023-11-04,S004,P0009,132.7
2023-11-05,S004,P0009,162.5
2023-11-06,S004,P0009,134.4
2023-11-07,S004,P0009,137.5
2023-11-08,S004,P0009,124.7
2023-11-09,S004,P0009,146.0
2023-11-10,S004,P0009,148.1
2023-11-11,S004,P0009,117.7
2023-11-12,S004,P0009,112.1
2023-11-13,S004,P0009,159.4
2023-11-14,S004,P0009,159.4
2023-11-01,S004,P0010,138.0
2023-11-02,S004,P0010,123.6
2023-11-03,S004,P0010,153.8
2023-11-04,S004,P0010,140.9
2023-11-05,S004,P0010,142.7
2023-11-06,S004,P0010,150.9
2023-11-07,S004,P0010,125.1
2023-11-08,S004,P0010,137.8
2023-11-09,S004,P0010,126.3
2023-11-10,S004,P0010,134.6
2023-11-11,S004,P0010,134.2
2023-11-12,S004,P0010,145.9
2023-11-13,S004,P0010,124.0
2023-11-14,S004,P0010,152.5
2023-11-01,S004,P0011,148.5
2023-11-02,S004,P0011,149.0
2023-11-03,S004,P0011,156.9
2023-11-04,S004,P0011,144.8
2023-11-05,S004,P0011,165.0
2023-11-06,S004,P0011,113.5
2023-11-07,S004,P0011,147.7
2023-11-08,S004,P0011,126.2
2023-11-09,S004,P0011,132.0
2023-11-10,S004,P0011,129.0
2023-11-11,S004,P0011,144.1
2023-11-12,S004,P0011,126.4
2023-11-13,S004,P0011,148.6
2023-11-14,S004,P0011,110.2
2023-11-01,S004,P0012,136.6
2023-11-02,S004,P0012,153.3
2023-11-03,S004,P0012,103.8
2023-11-04,S004,P0012,148.2
2023-11-05,S004,P0012,129.2
2023-11-06,S004,P0012,130.1
2023-11-07,S004,P0012,157.4
2023-11-08,S004,P0012,122.9
2023-11-09,S004,P0012,118.2
2023-11-10,S004,P0012,148.9
2023-11-11,S004,P0012,127.0
2023-11-12,S004,P0012,143.2
2023-11-13,S004,P0012,132.7
2023-11-14,S004,P0012,145.0
2023-11-01,S004,P0013,103.6
2023-11-02,S004,P0013,165.2
2023-11-03,S004,P0013,127.0
2023-11-04,S004,P0013,142.9
2023-11-05,S004,P0013,115.3
2023-11-06,S004,P0013,112.1
2023-11-07,S004,P0013,143.0
2023-11-08,S004,P0013,141.5
2023-11-09,S004,P0013,143.4
2023-11-10,S004,P0013,128.3
2023-11-11,S004,P0013,139.3
2023-11-12,S004,P0013,153.8
2023-11-13,S004,P0013,130.2
2023-11-14,S004,P0013,121.6
2023-11-01,S004,P0014,188.2
2023-11-02,S004,P0014,121.6
2023-11-03,S004,P0014,121.9
2023-11-04,S004,P0014,115.2
2023-11-05,S004,P0014,162.7
2023-11-06,S004,P0014,164.9
2023-11-07,S004,P0014,131.0
2023-11-08,S004,P0014,96.2
2023-11-09,S004,P0014,148.3
2023-11-10,S004,P0014,133.4
2023-11-11,S004,P0014,130.9
2023-11-12,S004,P0014,149.7
2023-11-13,S004,P0014,123.4
2023-11-14,S004,P0014,145.8
2023-11-01,S004,P0015,126.6
2023-11-02,S004,P0015,126.4
2023-11-03,S004,P0015,139.6
2023-11-04,S004,P0015,133.7
2023-11-05,S004,P0015,114.0
2023-11-06,S004,P0015,139.7
2023-11-07,S004,P0015,124.6
2023-11-08,S004,P0015,123.0
2023-11-09,S004,P0015,131.5
2023-11-10,S004,P0015,156.5
2023-11-11,S004,P0015,147.5
2023-11-12,S004,P0015,120.7
2023-11-13,S004,P0015,131.2
2023-11-14,S004,P0015,136.1
2023-11-01,S004,P0016,129.8
2023-11-02,S004,P0016,140.4
2023-11-03,S004,P0016,131.0
2023-11-04,S004,P0016,131.5
2023-11-05,S004,P0016,153.1
2023-11-06,S004,P0016,126.1
2023-11-07,S004,P0016,142.4
2023-11-08,S004,P0016,151.8
2023-11-09,S004,P0016,140.6
2023-11-10,S004,P0016,154.1
2023-11-11,S004,P0016,134.7
2023-11-12,S004,P0016,142.2
2023-11-13,S004,P0016,140.3
2023-11-14,S004,P0016,150.7
2023-11-01,S004,P0017,135.8
2023-11-02,S004,P0017,114.0
2023-11-03,S004,P0017,89.3
2023-11-04,S004,P0017,136.1
2023-11-05,S004,P0017,137.0
2023-11-06,S004,P0017,136.7
2023-11-07,S004,P0017,136.8
2023-11-08,S004,P0017,148.1
2023-11-09,S004,P0017,118.9
2023-11-10,S004,P0017,95.8
2023-11-11,S004,P0017,111.9
2023-11-12,S004,P0017,129.8
2023-11-13,S004,P0017,124.9
2023-11-14,S004,P0017,93.4
2023-11-01,S004,P0018,130.2
2023-11-02,S004,P0018,128.3
2023-11-03,S004,P0018,136.6
2023-11-04,S004,P0018,141.3
2023-11-05,S004,P0018,130.6
2023-11-06,S004,P0018,140.0
2023-11-07,S004,P0018,130.5
2023-11-08,S004,P0018,121.1
2023-11-09,S004,P0018,138.6
2023-11-10,S004,P0018,183.6
2023-11-11,S004,P0018,131.6
2023-11-12,S004,P0018,130.3
2023-11-13,S004,P0018,115.0
2023-11-14,S004,P0018,134.2
2023-11-01,S004,P0019,159.5
2023-11-02,S004,P0019,146.1
2023-11-03,S004,P0019,142.1
2023-11-04,S004,P0019,149.9
2023-11-05,S004,P0019,137.8
2023-11-06,S004,P0019,134.6
2023-11-07,S004,P0019,151.1
2023-11-08,S004,P0019,144.6
2023-11-09,S004,P0019,151.5
2023-11-10,S004,P0019,161.4
2023-11-11,S004,P0019,144.7
2023-11-12,S004,P0019,131.4
2023-11-13,S004,P0019,144.0
2023-11-14,S004,P0019,145.4
2023-11-01,S004,P0020,129.4
2023-11-02,S004,P0020,175.0
2023-11-03,S004,P0020,152.9
2023-11-04,S004,P0020,137.0
2023-11-05,S004,P0020,107.5
2023-11-06,S004,P0020,142.8
2023-11-07,S004,P0020,133.1
2023-11-08,S004,P0020,128.9
2023-11-09,S004,P0020,121.8
2023-11-10,S004,P0020,127.5
2023-11-11,S004,P0020,137.8
2023-11-12,S004,P0020,113.3
2023-11-13,S004,P0020,135.4
2023-11-14,S004,P0020,134.3
2023-11-01,S005,P0001,121.3
2023-11-02,S005,P0001,159.7
2023-11-03,S005,P0001,99.8
2023-11-04,S005,P0001,123.4
2023-11-05,S005,P0001,125.7
2023-11-06,S005,P0001,117.8
2023-11-07,S005,P0001,157.8
2023-11-08,S005,P0001,128.7
2023-11-09,S005,P0001,125.1
2023-11-10,S005,P0001,126.3
2023-11-11,S005,P0001,122.6
2023-11-12,S005,P0001,121.5
2023-11-13,S005,P0001,141.4
2023-11-14,S005,P0001,123.9
2023-11-01,S005,P0002,123.5
2023-11-02,S005,P0002,158.9
2023-11-03,S005,P0002,160.1
2023-11-04,S005,P0002,112.3
2023-11-05,S005,P0002,121.2
2023-11-06,S005,P0002,134.8
2023-11-07,S005,P0002,136.2
2023-11-08,S005,P0002,136.9
2023-11-09,S005,P0002,131.1
2023-11-10,S005,P0002,124.2
2023-11-11,S005,P0002,121.2
2023-11-12,S005,P0002,115.2
2023-11-13,S005,P0002,135.8
2023-11-14,S005,P0002,140.9
2023-11-01,S005,P0003,145.2
2023-11-02,S005,P0003,118.0
2023-11-03,S005,P0003,139.1
2023-11-04,S005,P0003,123.6
2023-11-05,S005,P0003,148.1
2023-11-06,S005,P0003,124.8
2023-11-07,S005,P0003,141.9
2023-11-08,S005,P0003,120.9
2023-11-09,S005,P0003,142.6
2023-11-10,S005,P0003,129.8
2023-11-11,S005,P0003,155.3
2023-11-12,S005,P0003,130.8
2023-11-13,S005,P0003,123.8
2023-11-14,S005,P0003,130.7
2023-11-01,S005,P0004,139.7
2023-11-02,S005,P0004,140.3
2023-11-03,S005,P0004,101.3
2023-11-04,S005,P0004,125.1
2023-11-05,S005,P0004,123.1
2023-11-06,S005,P0004,130.4
2023-11-07,S005,P0004,133.5
2023-11-08,S005,P0004,108.1
2023-11-09,S005,P0004,146.9
2023-11-10,S005,P0004,150.2
2023-11-11,S005,P0004,93.5
2023-11-12,S005,P0004,100.9
2023-11-13,S005,P0004,124.2
2023-11-14,S005,P0004,143.2
2023-11-01,S005,P0005,156.4
2023-11-02,S005,P0005,124.4
2023-11-03,S005,P0005,111.7
2023-11-04,S005,P0005,118.6
2023-11-05,S005,P0005,132.5
2023-11-06,S005,P0005,135.3
2023-11-07,S005,P0005,107.7
2023-11-08,S005,P0005,143.6
2023-11-09,S005,P0005,134.9
2023-11-10,S005,P0005,138.8
2023-11-11,S005,P0005,109.5
2023-11-12,S005,P0005,124.1
2023-11-13,S005,P0005,167.6
2023-11-14,S005,P0005,106.3
2023-11-01,S005,P0006,141.5
2023-11-02,S005,P0006,134.4
2023-11-03,S005,P0006,153.9
2023-11-04,S005,P0006,123.0
2023-11-05,S005,P0006,125.4
2023-11-06,S005,P0006,146.8
2023-11-07,S005,P0006,125.9
2023-11-08,S005,P0006,128.2
2023-11-09,S005,P0006,116.7
2023-11-10,S005,P0006,121.0
2023-11-11,S005,P0006,128.6
2023-11-12,S005,P0006,129.3
2023-11-13,S005,P0006,143.8
2023-11-14,S005,P0006,128.7
2023-11-01,S005,P0007,127.9
2023-11-02,S005,P0007,154.6
2023-11-03,S005,P0007,172.2
2023-11-04,S005,P0007,125.5
2023-11-05,S005,P0007,155.5
2023-11-06,S005,P0007,150.2
2023-11-07,S005,P0007,140.3
2023-11-08,S005,P0007,144.0
2023-11-09,S005,P0007,144.1
2023-11-10,S005,P0007,134.5
2023-11-11,S005,P0007,159.9
2023-11-12,S005,P0007,148.8
2023-11-13,S005,P0007,136.5
2023-11-14,S005,P0007,160.0
2023-11-01,S005,P0008,167.3
2023-11-02,S005,P0008,139.7
2023-11-03,S005,P0008,141.7
2023-11-04,S005,P0008,104.0
2023-11-05,S005,P0008,150.1
2023-11-06,S005,P0008,118.1
2023-11-07,S005,P0008,125.6
2023-11-08,S005,P0008,145.7
2023-11-09,S005,P0008,134.5
2023-11-10,S005,P0008,151.7
2023-11-11,S005,P0008,128.0
2023-11-12,S005,P0008,118.1
2023-11-13,S005,P0008,134.4
2023-11-14,S005,P0008,134.2
2023-11-01,S005,P0009,137.7
2023-11-02,S005,P0009,165.2
2023-11-03,S005,P0009,120.8
2023-11-04,S005,P0009,126.3
2023-11-05,S005,P0009,139.3
2023-11-06,S005,P0009,117.1
2023-11-07,S005,P0009,131.2
2023-11-08,S005,P0009,164.5
2023-11-09,S005,P0009,128.1
2023-11-10,S005,P0009,151.7
2023-11-11,S005,P0009,133.5
2023-11-12,S005,P0009,134.3
2023-11-13,S005,P0009,132.0
2023-11-14,S005,P0009,148.4
2023-11-01,S005,P0010,158.9
2023-11-02,S005,P0010,151.0
2023-11-03,S005,P0010,136.9
2023-11-04,S005,P0010,162.2
2023-11-05,S005,P0010,153.9
2023-11-06,S005,P0010,129.7
2023-11-07,S005,P0010,162.5
2023-11-08,S005,P0010,143.7
2023-11-09,S005,P0010,125.7
2023-11-10,S005,P0010,159.5
2023-11-11,S005,P0010,143.3
2023-11-12,S005,P0010,158.2
2023-11-13,S005,P0010,120.5
2023-11-14,S005,P0010,141.8
2023-11-01,S005,P0011,126.4
2023-11-02,S005,P0011,151.4
2023-11-03,S005,P0011,129.2
2023-11-04,S005,P0011,148.6
2023-11-05,S005,P0011,129.0
2023-11-06,S005,P0011,150.9
2023-11-07,S005,P0011,130.5
2023-11-08,S005,P0011,142.4
2023-11-09,S005,P0011,111.2
2023-11-10,S005,P0011,120.0
2023-11-11,S005,P0011,150.7
2023-11-12,S005,P0011,126.6
2023-11-13,S005,P0011,156.7
2023-11-14,S005,P0011,102.6
2023-11-01,S005,P0012,188.3
2023-11-02,S005,P0012,176.8
2023-11-03,S005,P0012,190.7
2023-11-04,S005,P0012,176.4
2023-11-05,S005,P0012,172.6
2023-11-06,S005,P0012,162.8
2023-11-07,S005,P0012,170.6
2023-11-08,S005,P0012,180.1
2023-11-09,S005,P0012,193.4
2023-11-10,S005,P0012,166.2
2023-11-11,S005,P0012,182.5
2023-11-12,S005,P0012,176.4
2023-11-13,S005,P0012,152.6
2023-11-14,S005,P0012,156.7
2023-11-01,S005,P0013,181.6
2023-11-02,S005,P0013,140.1
2023-11-03,S005,P0013,115.4
2023-11-04,S005,P0013,154.7
2023-11-05,S005,P0013,140.2
2023-11-06,S005,P0013,130.7
2023-11-07,S005,P0013,132.2
2023-11-08,S005,P0013,147.0
2023-11-09,S005,P0013,128.2
2023-11-10,S005,P0013,122.2
2023-11-11,S005,P0013,151.9
2023-11-12,S005,P0013,133.7
2023-11-13,S005,P0013,134.6
2023-11-14,S005,P0013,150.3
2023-11-01,S005,P0014,174.1
2023-11-02,S005,P0014,116.3
2023-11-03,S005,P0014,150.8
2023-11-04,S005,P0014,132.3
2023-11-05,S005,P0014,147.7
2023-11-06,S005,P0014,140.6
2023-11-07,S005,P0014,158.1
2023-11-08,S005,P0014,135.1
2023-11-09,S005,P0014,145.4
2023-11-10,S005,P0014,131.6
2023-11-11,S005,P0014,157.3
2023-11-12,S005,P0014,128.5
2023-11-13,S005,P0014,152.7
2023-11-14,S005,P0014,153.7
2023-11-01,S005,P0015,166.4
2023-11-02,S005,P0015,119.8
2023-11-03,S005,P0015,152.1
2023-11-04,S005,P0015,144.8
2023-11-05,S005,P0015,137.6
2023-11-06,S005,P0015,124.9
2023-11-07,S005,P0015,135.4
2023-11-08,S005,P0015,175.3
2023-11-09,S005,P0015,121.7
2023-11-10,S005,P0015,131.9
2023-11-11,S005,P0015,137.0
2023-11-12,S005,P0015,143.3
2023-11-13,S005,P0015,140.0
2023-11-14,S005,P0015,131.2
2023-11-01,S005,P0016,166.4
2023-11-02,S005,P0016,159.5
2023-11-03,S005,P0016,172.7
2023-11-04,S005,P0016,174.9
2023-11-05,S005,P0016,179.3
2023-11-06,S005,P0016,170.2
2023-11-07,S005,P0016,191.0
2023-11-08,S005,P0016,178.2
2023-11-09,S005,P0016,163.5
2023-11-10,S005,P0016,169.6
2023-11-11,S005,P0016,153.8
2023-11-12,S005,P0016,147.9
2023-11-13,S005,P0016,133.7
2023-11-14,S005,P0016,162.3
2023-11-01,S005,P0017,125.1
2023-11-02,S005,P0017,133.1
2023-11-03,S005,P0017,102.2
2023-11-04,S005,P0017,115.6
2023-11-05,S005,P0017,148.6
2023-11-06,S005,P0017,133.0
2023-11-07,S005,P0017,112.3
2023-11-08,S005,P0017,141.6
2023-11-09,S005,P0017,124.2
2023-11-10,S005,P0017,95.8
2023-11-11,S005,P0017,99.8
2023-11-12,S005,P0017,118.3
2023-11-13,S005,P0017,127.4
2023-11-14,S005,P0017,124.7
2023-11-01,S005,P0018,130.0
2023-11-02,S005,P0018,93.3
2023-11-03,S005,P0018,141.5
2023-11-04,S005,P0018,106.7
2023-11-05,S005,P0018,91.0
2023-11-06,S005,P0018,94.0
2023-11-07,S005,P0018,105.2
2023-11-08,S005,P0018,133.5
2023-11-09,S005,P0018,111.2
2023-11-10,S005,P0018,131.9
2023-11-11,S005,P0018,102.4
2023-11-12,S005,P0018,104.7
2023-11-13,S005,P0018,88.1
2023-11-14,S005,P0018,108.4
2023-11-01,S005,P0019,107.4
2023-11-02,S005,P0019,157.2
2023-11-03,S005,P0019,146.2
2023-11-04,S005,P0019,97.7
2023-11-05,S005,P0019,135.0
2023-11-06,S005,P0019,128.8
2023-11-07,S005,P0019,114.4
2023-11-08,S005,P0019,61.7
2023-11-09,S005,P0019,123.4
2023-11-10,S005,P0019,99.6
2023-11-11,S005,P0019,141.1
2023-11-12,S005,P0019,121.3
2023-11-13,S005,P0019,123.2
2023-11-14,S005,P0019,154.6
2023-11-01,S005,P0020,131.4
2023-11-02,S005,P0020,150.9
2023-11-03,S005,P0020,134.6
2023-11-04,S005,P0020,141.4
2023-11-05,S005,P0020,119.6
2023-11-06,S005,P0020,128.4
2023-11-07,S005,P0020,130.9
2023-11-08,S005,P0020,125.4
2023-11-09,S005,P0020,122.8
2023-11-10,S005,P0020,129.4
2023-11-11,S005,P0020,134.0
2023-11-12,S005,P0020,143.8
2023-11-13,S005,P0020,140.0
2023-11-14,S005,P0020,112.7
