Date,Store ID,Product ID,predicted_units_sold
2023-11-06,S003,P0016,133.3
2023-11-07,S003,P0016,144.3
2023-11-08,S003,P0016,136.5
2023-11-09,S003,P0016,143.0
2023-11-10,S003,P0016,141.4
2023-11-11,S003,P0016,138.1
2023-11-12,S003,P0016,137.5
2023-11-13,S003,P0016,136.6
2023-11-14,S003,P0016,143.8
2023-11-01,S003,P0017,131.7
2023-11-02,S003,P0017,138.5
2023-11-03,S003,P0017,131.8
2023-11-04,S003,P0017,140.9
2023-11-05,S003,P0017,132.0
2023-11-06,S003,P0017,130.4
2023-11-07,S003,P0017,144.5
2023-11-08,S003,P0017,144.2
2023-11-09,S003,P0017,144.5
2023-11-10,S003,P0017,140.2
2023-11-11,S003,P0017,136.5
2023-11-12,S003,P0017,139.1
2023-11-13,S003,P0017,141.3
2023-11-14,S003,P0017,145.0
2023-11-01,S003,P0018,142.7
2023-11-02,S003,P0018,141.5
2023-11-03,S003,P0018,133.5
2023-11-04,S003,P0018,137.8
2023-11-05,S003,P0018,140.2
2023-11-06,S003,P0018,143.9
2023-11-07,S003,P0018,140.7
2023-11-08,S003,P0018,145.5
2023-11-09,S003,P0018,141.3
2023-11-10,S003,P0018,136.7
2023-11-11,S003,P0018,132.2
2023-11-12,S003,P0018,141.5
2023-11-13,S003,P0018,141.3
2023-11-14,S003,P0018,141.1
2023-11-01,S003,P0019,137.8
2023-11-02,S003,P0019,143.8
2023-11-03,S003,P0019,142.5
2023-11-04,S003,P0019,126.5
2023-11-05,S003,P0019,134.6
2023-11-06,S003,P0019,138.5
2023-11-07,S003,P0019,153.0
2023-11-08,S003,P0019,143.8
2023-11-09,S003,P0019,145.6
2023-11-10,S003,P0019,145.8
2023-11-11,S003,P0019,139.0
2023-11-12,S003,P0019,145.0
2023-11-13,S003,P0019,146.2
2023-11-14,S003,P0019,163.8
2023-11-01,S003,P0020,142.6
2023-11-02,S003,P0020,140.8
2023-11-03,S003,P0020,115.5
2023-11-04,S003,P0020,133.3
2023-11-05,S003,P0020,142.5
2023-11-06,S003,P0020,131.5
2023-11-07,S003,P0020,137.7
2023-11-08,S003,P0020,125.4
2023-11-09,S003,P0020,151.0
2023-11-10,S003,P0020,145.0
2023-11-11,S003,P0020,133.6
2023-11-12,S003,P0020,137.7
2023-11-13,S003,P0020,146.0
2023-11-14,S003,P0020,145.8
2023-11-01,S004,P0001,132.4
2023-11-02,S004,P0001,132.1
2023-11-03,S004,P0001,126.1
2023-11-04,S004,P0001,129.7
2023-11-05,S004,P0001,130.2
2023-11-06,S004,P0001,131.6
2023-11-07,S004,P0001,135.5
2023-11-08,S004,P0001,136.1
2023-11-09,S004,P0001,134.9
2023-11-10,S004,P0001,142.1
2023-11-11,S004,P0001,137.3
2023-11-12,S004,P0001,131.9
2023-11-13,S004,P0001,136.2
2023-11-14,S004,P0001,136.6
2023-11-01,S004,P0002,130.8
2023-11-02,S004,P0002,131.5
2023-11-03,S004,P0002,131.6
2023-11-04,S004,P0002,130.4
2023-11-05,S004,P0002,127.1
2023-11-06,S004,P0002,128.0
2023-11-07,S004,P0002,126.2
2023-11-08,S004,P0002,132.6
2023-11-09,S004,P0002,133.6
2023-11-10,S004,P0002,130.3
2023-11-11,S004,P0002,131.4
2023-11-12,S004,P0002,132.6
2023-11-13,S004,P0002,129.4
2023-11-14,S004,P0002,140.6
2023-11-01,S004,P0003,127.0
2023-11-02,S004,P0003,134.4
2023-11-03,S004,P0003,147.9
2023-11-04,S004,P0003,120.8
2023-11-05,S004,P0003,132.8
2023-11-06,S004,P0003,122.1
2023-11-07,S004,P0003,127.0
2023-11-08,S004,P0003,132.9
2023-11-09,S004,P0003,138.5
2023-11-10,S004,P0003,136.1
2023-11-11,S004,P0003,139.2
2023-11-12,S004,P0003,139.4
2023-11-13,S004,P0003,126.5
2023-11-14,S004,P0003,131.3
2023-11-01,S004,P0004,135.8
2023-11-02,S004,P0004,131.5
2023-11-03,S004,P0004,131.0
2023-11-04,S004,P0004,124.3
2023-11-05,S004,P0004,133.2
2023-11-06,S004,P0004,133.5
2023-11-07,S004,P0004,131.9
2023-11-08,S004,P0004,137.3
2023-11-09,S004,P0004,131.9
2023-11-10,S004,P0004,133.8
2023-11-11,S004,P0004,126.6
2023-11-12,S004,P0004,129.5
2023-11-13,S004,P0004,127.9
2023-11-14,S004,P0004,130.9
2023-11-01,S004,P0005,139.0
2023-11-02,S004,P0005,139.2
2023-11-03,S004,P0005,134.1
2023-11-04,S004,P0005,133.1
2023-11-05,S004,P0005,129.9
2023-11-06,S004,P0005,141.4
2023-11-07,S004,P0005,141.5
2023-11-08,S004,P0005,133.0
2023-11-09,S004,P0005,145.0
2023-11-10,S004,P0005,127.0
2023-11-11,S004,P0005,139.1
2023-11-12,S004,P0005,138.1
2023-11-13,S004,P0005,136.9
2023-11-14,S004,P0005,147.4
2023-11-01,S004,P0006,129.9
2023-11-02,S004,P0006,134.4
2023-11-03,S004,P0006,130.4
2023-11-04,S004,P0006,135.0
2023-11-05,S004,P0006,140.3
2023-11-06,S004,P0006,125.6
2023-11-07,S004,P0006,128.6
2023-11-08,S004,P0006,144.8
2023-11-09,S004,P0006,129.0
2023-11-10,S004,P0006,140.7
2023-11-11,S004,P0006,130.9
2023-11-12,S004,P0006,135.6
2023-11-13,S004,P0006,138.3
2023-11-14,S004,P0006,142.0
2023-11-01,S004,P0007,146.8
2023-11-02,S004,P0007,134.0
2023-11-03,S004,P0007,126.8
2023-11-04,S004,P0007,130.8
2023-11-05,S004,P0007,139.7
2023-11-06,S004,P0007,131.4
2023-11-07,S004,P0007,135.9
2023-11-08,S004,P0007,135.6
2023-11-09,S004,P0007,139.6
2023-11-10,S004,P0007,137.3
2023-11-11,S004,P0007,129.0
2023-11-12,S004,P0007,130.9
2023-11-13,S004,P0007,136.3
2023-11-14,S004,P0007,127.3
2023-11-01,S004,P0008,134.8
2023-11-02,S004,P0008,119.7
2023-11-03,S004,P0008,135.4
2023-11-04,S004,P0008,129.6
2023-11-05,S004,P0008,120.2
2023-11-06,S004,P0008,130.1
2023-11-07,S004,P0008,137.5
2023-11-08,S004,P0008,127.6
2023-11-09,S004,P0008,147.2
2023-11-10,S004,P0008,131.1
2023-11-11,S004,P0008,134.2
2023-11-12,S004,P0008,131.6
2023-11-13,S004,P0008,133.9
2023-11-14,S004,P0008,127.9
2023-11-01,S004,P0009,113.3
2023-11-02,S004,P0009,152.4
2023-11-03,S004,P0009,133.4
2023-11-04,S004,P0009,148.4
2023-11-05,S004,P0009,178.8
2023-11-06,S004,P0009,136.1
2023-11-07,S004,P0009,134.2
2023-11-08,S004,P0009,141.4
2023-11-09,S004,P0009,142.7
2023-11-10,S004,P0009,149.7
2023-11-11,S004,P0009,143.9
2023-11-12,S004,P0009,139.5
2023-11-13,S004,P0009,144.1
2023-11-14,S004,P0009,136.4
2023-11-01,S004,P0010,143.0
2023-11-02,S004,P0010,130.2
2023-11-03,S004,P0010,146.4
2023-11-04,S004,P0010,135.6
2023-11-05,S004,P0010,147.0
2023-11-06,S004,P0010,138.3
2023-11-07,S004,P0010,137.1
2023-11-08,S004,P0010,132.4
2023-11-09,S004,P0010,139.9
2023-11-10,S004,P0010,133.2
2023-11-11,S004,P0010,140.4
2023-11-12,S004,P0010,137.9
2023-11-13,S004,P0010,135.6
2023-11-14,S004,P0010,147.2
2023-11-01,S004,P0011,151.4
2023-11-02,S004,P0011,141.3
2023-11-03,S004,P0011,134.0
2023-11-04,S004,P0011,142.1
2023-11-05,S004,P0011,144.4
2023-11-06,S004,P0011,127.1
2023-11-07,S004,P0011,147.1
2023-11-08,S004,P0011,135.2
2023-11-09,S004,P0011,138.9
2023-11-10,S004,P0011,136.1
2023-11-11,S004,P0011,140.9
2023-11-12,S004,P0011,147.5
2023-11-13,S004,P0011,137.6
2023-11-14,S004,P0011,126.6
2023-11-01,S004,P0012,128.3
2023-11-02,S004,P0012,148.9
2023-11-03,S004,P0012,131.0
2023-11-04,S004,P0012,138.2
2023-11-05,S004,P0012,138.4
2023-11-06,S004,P0012,140.3
2023-11-07,S004,P0012,151.8
2023-11-08,S004,P0012,140.6
2023-11-09,S004,P0012,136.2
2023-11-10,S004,P0012,146.7
2023-11-11,S004,P0012,135.4
2023-11-12,S004,P0012,141.8
2023-11-13,S004,P0012,138.5
2023-11-14,S004,P0012,142.4
2023-11-01,S004,P0013,115.5
2023-11-02,S004,P0013,149.4
2023-11-03,S004,P0013,124.0
2023-11-04,S004,P0013,127.1
2023-11-05,S004,P0013,124.3
2023-11-06,S004,P0013,125.2
2023-11-07,S004,P0013,137.3
2023-11-08,S004,P0013,131.0
2023-11-09,S004,P0013,134.8
2023-11-10,S004,P0013,133.7
2023-11-11,S004,P0013,133.2
2023-11-12,S004,P0013,134.9
2023-11-13,S004,P0013,131.9
2023-11-14,S004,P0013,136.0
2023-11-01,S004,P0014,140.2
2023-11-02,S004,P0014,138.1
2023-11-03,S004,P0014,119.4
2023-11-04,S004,P0014,125.6
2023-11-05,S004,P0014,163.7
2023-11-06,S004,P0014,144.4
2023-11-07,S004,P0014,135.8
2023-11-08,S004,P0014,125.4
2023-11-09,S004,P0014,135.1
2023-11-10,S004,P0014,131.9
2023-11-11,S004,P0014,133.2
2023-11-12,S004,P0014,135.3
2023-11-13,S004,P0014,137.2
2023-11-14,S004,P0014,140.6
2023-11-01,S004,P0015,131.2
2023-11-02,S004,P0015,127.6
2023-11-03,S004,P0015,137.7
2023-11-04,S004,P0015,140.4
2023-11-05,S004,P0015,135.3
2023-11-06,S004,P0015,146.0
2023-11-07,S004,P0015,134.4
2023-11-08,S004,P0015,141.0
2023-11-09,S004,P0015,132.0
2023-11-10,S004,P0015,147.5
2023-11-11,S004,P0015,139.1
2023-11-12,S004,P0015,135.5
2023-11-13,S004,P0015,142.2
2023-11-14,S004,P0015,133.2
2023-11-01,S004,P0016,136.0
2023-11-02,S004,P0016,138.7
2023-11-03,S004,P0016,136.2
2023-11-04,S004,P0016,142.1
2023-11-05,S004,P0016,142.2
2023-11-06,S004,P0016,134.4
2023-11-07,S004,P0016,138.3
2023-11-08,S004,P0016,146.4
2023-11-09,S004,P0016,144.7
2023-11-10,S004,P0016,145.7
2023-11-11,S004,P0016,138.8
2023-11-12,S004,P0016,137.6
2023-11-13,S004,P0016,141.3
2023-11-14,S004,P0016,139.4
2023-11-01,S004,P0017,139.7
2023-11-02,S004,P0017,131.1
2023-11-03,S004,P0017,121.9
2023-11-04,S004,P0017,147.8
2023-11-05,S004,P0017,138.0
2023-11-06,S004,P0017,144.3
2023-11-07,S004,P0017,146.3
2023-11-08,S004,P0017,137.2
2023-11-09,S004,P0017,139.9
2023-11-10,S004,P0017,121.3
2023-11-11,S004,P0017,138.7
2023-11-12,S004,P0017,140.1
2023-11-13,S004,P0017,128.9
2023-11-14,S004,P0017,128.3
2023-11-01,S004,P0018,135.6
2023-11-02,S004,P0018,128.2
2023-11-03,S004,P0018,135.9
2023-11-04,S004,P0018,137.6
2023-11-05,S004,P0018,139.0
2023-11-06,S004,P0018,135.9
2023-11-07,S004,P0018,135.7
2023-11-08,S004,P0018,133.4
2023-11-09,S004,P0018,136.5
2023-11-10,S004,P0018,154.1
2023-11-11,S004,P0018,134.3
2023-11-12,S004,P0018,132.3
2023-11-13,S004,P0018,135.0
2023-11-14,S004,P0018,136.6
2023-11-01,S004,P0019,141.6
2023-11-02,S004,P0019,128.0
2023-11-03,S004,P0019,134.0
2023-11-04,S004,P0019,128.6
2023-11-05,S004,P0019,133.9
2023-11-06,S004,P0019,137.1
2023-11-07,S004,P0019,142.0
2023-11-08,S004,P0019,133.4
2023-11-09,S004,P0019,140.5
2023-11-10,S004,P0019,138.5
2023-11-11,S004,P0019,136.3
2023-11-12,S004,P0019,130.7
2023-11-13,S004,P0019,133.9
2023-11-14,S004,P0019,137.3
2023-11-01,S004,P0020,136.4
2023-11-02,S004,P0020,155.1
2023-11-03,S004,P0020,144.2
2023-11-04,S004,P0020,134.1
2023-11-05,S004,P0020,131.5
2023-11-06,S004,P0020,146.5
2023-11-07,S004,P0020,140.7
2023-11-08,S004,P0020,134.9
2023-11-09,S004,P0020,137.9
2023-11-10,S004,P0020,135.3
2023-11-11,S004,P0020,135.3
2023-11-12,S004,P0020,132.7
2023-11-13,S004,P0020,140.2
2023-11-14,S004,P0020,141.5
2023-11-01,S005,P0001,137.1
2023-11-02,S005,P0001,137.6
2023-11-03,S005,P0001,124.2
2023-11-04,S005,P0001,132.7
2023-11-05,S005,P0001,127.3
2023-11-06,S005,P0001,125.4
2023-11-07,S005,P0001,135.1
2023-11-08,S005,P0001,132.2
2023-11-09,S005,P0001,128.3
2023-11-10,S005,P0001,142.0
2023-11-11,S005,P0001,126.4
2023-11-12,S005,P0001,129.3
2023-11-13,S005,P0001,138.0
2023-11-14,S005,P0001,129.1
2023-11-01,S005,P0002,125.8
2023-11-02,S005,P0002,140.7
2023-11-03,S005,P0002,143.5
2023-11-04,S005,P0002,130.7
2023-11-05,S005,P0002,128.6
2023-11-06,S005,P0002,130.6
2023-11-07,S005,P0002,139.0
2023-11-08,S005,P0002,138.5
2023-11-09,S005,P0002,134.4
2023-11-10,S005,P0002,133.7
2023-11-11,S005,P0002,135.8
2023-11-12,S005,P0002,131.6
2023-11-13,S005,P0002,136.1
2023-11-14,S005,P0002,138.7
2023-11-01,S005,P0003,141.5
2023-11-02,S005,P0003,125.9
2023-11-03,S005,P0003,127.3
2023-11-04,S005,P0003,121.8
2023-11-05,S005,P0003,137.5
2023-11-06,S005,P0003,141.2
2023-11-07,S005,P0003,144.6
2023-11-08,S005,P0003,132.9
2023-11-09,S005,P0003,138.3
2023-11-10,S005,P0003,131.7
2023-11-11,S005,P0003,138.2
2023-11-12,S005,P0003,133.8
2023-11-13,S005,P0003,133.1
2023-11-14,S005,P0003,133.5
2023-11-01,S005,P0004,133.1
2023-11-02,S005,P0004,144.6
2023-11-03,S005,P0004,109.8
2023-11-04,S005,P0004,136.1
2023-11-05,S005,P0004,136.8
2023-11-06,S005,P0004,136.4
2023-11-07,S005,P0004,141.4
2023-11-08,S005,P0004,122.7
2023-11-09,S005,P0004,143.6
2023-11-10,S005,P0004,145.4
2023-11-11,S005,P0004,116.7
2023-11-12,S005,P0004,120.1
2023-11-13,S005,P0004,133.8
2023-11-14,S005,P0004,143.8
2023-11-01,S005,P0005,141.7
2023-11-02,S005,P0005,134.0
2023-11-03,S005,P0005,145.6
2023-11-04,S005,P0005,134.9
2023-11-05,S005,P0005,133.2
2023-11-06,S005,P0005,135.9
2023-11-07,S005,P0005,137.3
2023-11-08,S005,P0005,139.3
2023-11-09,S005,P0005,140.2
2023-11-10,S005,P0005,142.3
2023-11-11,S005,P0005,128.5
2023-11-12,S005,P0005,137.2
2023-11-13,S005,P0005,145.9
2023-11-14,S005,P0005,130.7
2023-11-01,S005,P0006,140.3
2023-11-02,S005,P0006,137.0
2023-11-03,S005,P0006,148.0
2023-11-04,S005,P0006,131.0
2023-11-05,S005,P0006,145.0
2023-11-06,S005,P0006,141.1
2023-11-07,S005,P0006,134.9
2023-11-08,S005,P0006,129.8
2023-11-09,S005,P0006,136.3
2023-11-10,S005,P0006,145.1
2023-11-11,S005,P0006,136.6
2023-11-12,S005,P0006,137.8
2023-11-13,S005,P0006,141.6
2023-11-14,S005,P0006,143.4
2023-11-01,S005,P0007,135.1
2023-11-02,S005,P0007,141.5
2023-11-03,S005,P0007,146.2
2023-11-04,S005,P0007,125.4
2023-11-05,S005,P0007,142.7
2023-11-06,S005,P0007,133.1
2023-11-07,S005,P0007,142.7
2023-11-08,S005,P0007,142.2
2023-11-09,S005,P0007,140.5
2023-11-10,S005,P0007,140.0
2023-11-11,S005,P0007,142.8
2023-11-12,S005,P0007,139.9
2023-11-13,S005,P0007,142.7
2023-11-14,S005,P0007,138.0
2023-11-01,S005,P0008,150.8
2023-11-02,S005,P0008,131.9
2023-11-03,S005,P0008,143.5
2023-11-04,S005,P0008,123.1
2023-11-05,S005,P0008,137.5
2023-11-06,S005,P0008,133.5
2023-11-07,S005,P0008,136.6
2023-11-08,S005,P0008,142.8
2023-11-09,S005,P0008,133.5
2023-11-10,S005,P0008,139.8
2023-11-11,S005,P0008,136.0
2023-11-12,S005,P0008,131.1
2023-11-13,S005,P0008,131.3
2023-11-14,S005,P0008,134.4
2023-11-01,S005,P0009,141.4
2023-11-02,S005,P0009,142.5
2023-11-03,S005,P0009,131.3
2023-11-04,S005,P0009,131.4
2023-11-05,S005,P0009,133.8
2023-11-06,S005,P0009,131.0
2023-11-07,S005,P0009,134.1
2023-11-08,S005,P0009,145.2
2023-11-09,S005,P0009,137.9
2023-11-10,S005,P0009,142.9
2023-11-11,S005,P0009,135.9
2023-11-12,S005,P0009,142.1
2023-11-13,S005,P0009,136.7
2023-11-14,S005,P0009,138.6
2023-11-01,S005,P0010,148.8
2023-11-02,S005,P0010,138.3
2023-11-03,S005,P0010,141.7
2023-11-04,S005,P0010,143.2
2023-11-05,S005,P0010,138.7
2023-11-06,S005,P0010,138.5
2023-11-07,S005,P0010,151.4
2023-11-08,S005,P0010,139.8
2023-11-09,S005,P0010,135.9
2023-11-10,S005,P0010,146.2
2023-11-11,S005,P0010,136.7
2023-11-12,S005,P0010,145.5
2023-11-13,S005,P0010,132.4
2023-11-14,S005,P0010,141.1
2023-11-01,S005,P0011,142.0
2023-11-02,S005,P0011,128.8
2023-11-03,S005,P0011,138.0
2023-11-04,S005,P0011,127.0
2023-11-05,S005,P0011,137.0
2023-11-06,S005,P0011,135.8
2023-11-07,S005,P0011,146.1
2023-11-08,S005,P0011,134.8
2023-11-09,S005,P0011,133.1
2023-11-10,S005,P0011,130.2
2023-11-11,S005,P0011,138.1
2023-11-12,S005,P0011,141.1
2023-11-13,S005,P0011,134.0
2023-11-14,S005,P0011,136.6
2023-11-01,S005,P0012,141.6
2023-11-02,S005,P0012,153.9
2023-11-03,S005,P0012,147.0
2023-11-04,S005,P0012,142.3
2023-11-05,S005,P0012,142.7
2023-11-06,S005,P0012,143.2
2023-11-07,S005,P0012,143.9
2023-11-08,S005,P0012,145.1
2023-11-09,S005,P0012,142.1
2023-11-10,S005,P0012,138.7
2023-11-11,S005,P0012,152.9
2023-11-12,S005,P0012,149.2
2023-11-13,S005,P0012,142.8
2023-11-14,S005,P0012,143.7
2023-11-01,S005,P0013,142.1
2023-11-02,S005,P0013,132.5
2023-11-03,S005,P0013,136.1
2023-11-04,S005,P0013,135.5
2023-11-05,S005,P0013,137.7
2023-11-06,S005,P0013,139.2
2023-11-07,S005,P0013,144.3
2023-11-08,S005,P0013,138.2
2023-11-09,S005,P0013,135.7
2023-11-10,S005,P0013,138.5
2023-11-11,S005,P0013,134.5
2023-11-12,S005,P0013,134.9
2023-11-13,S005,P0013,139.2
2023-11-14,S005,P0013,134.1
2023-11-01,S005,P0014,143.3
2023-11-02,S005,P0014,117.1
2023-11-03,S005,P0014,153.0
2023-11-04,S005,P0014,140.7
2023-11-05,S005,P0014,142.0
2023-11-06,S005,P0014,133.7
2023-11-07,S005,P0014,149.4
2023-11-08,S005,P0014,137.2
2023-11-09,S005,P0014,141.4
2023-11-10,S005,P0014,133.4
2023-11-11,S005,P0014,143.3
2023-11-12,S005,P0014,136.7
2023-11-13,S005,P0014,143.3
2023-11-14,S005,P0014,138.8
2023-11-01,S005,P0015,150.5
2023-11-02,S005,P0015,127.3
2023-11-03,S005,P0015,150.8
2023-11-04,S005,P0015,148.2
2023-11-05,S005,P0015,135.3
2023-11-06,S005,P0015,136.9
2023-11-07,S005,P0015,144.4
2023-11-08,S005,P0015,146.6
2023-11-09,S005,P0015,138.4
2023-11-10,S005,P0015,146.1
2023-11-11,S005,P0015,144.9
2023-11-12,S005,P0015,145.7
2023-11-13,S005,P0015,148.9
2023-11-14,S005,P0015,140.6
2023-11-01,S005,P0016,152.3
2023-11-02,S005,P0016,154.6
2023-11-03,S005,P0016,150.7
2023-11-04,S005,P0016,150.1
2023-11-05,S005,P0016,150.8
2023-11-06,S005,P0016,138.2
2023-11-07,S005,P0016,154.4
2023-11-08,S005,P0016,158.5
2023-11-09,S005,P0016,146.6
2023-11-10,S005,P0016,150.3
2023-11-11,S005,P0016,145.1
2023-11-12,S005,P0016,148.8
2023-11-13,S005,P0016,138.7
2023-11-14,S005,P0016,147.9
2023-11-01,S005,P0017,131.7
2023-11-02,S005,P0017,137.9
2023-11-03,S005,P0017,131.6
2023-11-04,S005,P0017,136.2
2023-11-05,S005,P0017,149.3
2023-11-06,S005,P0017,138.8
2023-11-07,S005,P0017,125.3
2023-11-08,S005,P0017,136.7
2023-11-09,S005,P0017,136.2
2023-11-10,S005,P0017,128.9
2023-11-11,S005,P0017,114.0
2023-11-12,S005,P0017,126.8
2023-11-13,S005,P0017,133.5
2023-11-14,S005,P0017,139.9
2023-11-01,S005,P0018,120.0
2023-11-02,S005,P0018,108.0
2023-11-03,S005,P0018,134.6
2023-11-04,S005,P0018,120.0
2023-11-05,S005,P0018,106.0
2023-11-06,S005,P0018,112.5
2023-11-07,S005,P0018,110.9
2023-11-08,S005,P0018,118.6
2023-11-09,S005,P0018,118.8
2023-11-10,S005,P0018,115.6
2023-11-11,S005,P0018,107.9
2023-11-12,S005,P0018,113.3
2023-11-13,S005,P0018,111.6
2023-11-14,S005,P0018,105.5
2023-11-01,S005,P0019,128.9
2023-11-02,S005,P0019,148.9
2023-11-03,S005,P0019,134.3
2023-11-04,S005,P0019,131.7
2023-11-05,S005,P0019,141.8
2023-11-06,S005,P0019,127.2
2023-11-07,S005,P0019,132.7
2023-11-08,S005,P0019,127.3
2023-11-09,S005,P0019,135.9
2023-11-10,S005,P0019,131.2
2023-11-11,S005,P0019,142.7
2023-11-12,S005,P0019,129.8
2023-11-13,S005,P0019,132.9
2023-11-14,S005,P0019,148.1
2023-11-01,S005,P0020,135.4
2023-11-02,S005,P0020,145.9
2023-11-03,S005,P0020,132.2
2023-11-04,S005,P0020,132.4
2023-11-05,S005,P0020,137.1
2023-11-06,S005,P0020,133.9
2023-11-07,S005,P0020,136.9
2023-11-08,S005,P0020,131.6
2023-11-09,S005,P0020,138.0
2023-11-10,S005,P0020,137.5
2023-11-11,S005,P0020,129.9
2023-11-12,S005,P0020,138.4
2023-11-13,S005,P0020,138.8
2023-11-14,S005,P0020,123.3
